Anime-PlanetID,Name,Alternative Name,Rating Score,Number Votes,Tags,Content Warning,Type,Episodes,Finished,Duration,StartYear,EndYear,Season,Studios,Synopsis,Url,picture_url,image_file
7485,Persona 5 The Animation: The Day Breakers,Unknown,3.85,1355,"Action, Fantasy, Mystery, Secret Identity, Thieves, Vigilantes, Based on a Video Game",Unknown,TV,1,True,24,2016,2016,Unknown,A-1 Pictures,"Crime is on the rise in Tokyo, as the pressures of modern life cause the populace's deep-seated desires to bubble to the surface, leading some individuals into a life of corruption which only serves to draw them further into the seedy underbelly of the city. One day, when a request letter is delivered to the ""Ask the Phantom Thieves Channel"", four high school students and one black cat decide to take action.",https://www.anime-planet.com/anime/persona-5-the-animation-the-day-breakers,https://cdn.anime-planet.com/anime/primary/persona-5-the-animation-the-day-breakers-1.jpg,7485.jpg
7486,Sinbad: The Magic Lamp and the Moving Islands,Sinbad: Mahou no Lamp to Ugoku Shima,3.002,42,"Adventure, Island, Middle Eastern",Unknown,Movie,1,True,49,2016,2016,Unknown,Nippon Animation,"Sinbad and the crews of the Bahr go out in search for the comrades of Sana, the princess of a legendary sorcerer clan. While repairing a damaged ship after a heavy storm, Sana feels the presence of the Magic Lamp. On the nearby island, they search for the lamp, but the hand of a demon intent on Sana draws close. What is the Magic Lamp? Where are Sana's comrades? The adventure continues!",https://www.anime-planet.com/anime/sinbad-the-magic-lamp-and-the-moving-islands,https://cdn.anime-planet.com/anime/primary/sinbad-the-magic-lamp-and-the-moving-islands-1.jpg,7486.jpg
7487,Kuroko's Basketball Movie 1: Winter Cup Highlights -Shadow and Light-,Kuroko no Basket Movie 1: Winter Cup Soushuuhen -Kage to Hikari-,4.149,1154,"Shounen, Sports, Basketball, Recap, School Club, Tournaments, Based on a Manga",Unknown,Movie,1,True,88,2016,2016,Unknown,Production I.G,"The first match of Seirin vs Touou Gakuen at the Winter Cup. Seirin swore they would get revenge from the Inter-High, but Aomine's talents grew even stronger and Kuroko's new move is seen through. After having all of his efforts denied by his former light, Aomine, Kuroko is benched and faces humiliation. Seeing his partner like this, something almost beast-like awakens within Kagami, and he challenges Aomine. Aomine had lost almost all sense of fighting, until he and Kagami both intensely face off with each other as they go into the Zone.",https://www.anime-planet.com/anime/kurokos-basketball-movie-1-winter-cup-highlights-shadow-and-light,https://cdn.anime-planet.com/anime/primary/kurokos-basketball-movie-1-winter-cup-highlights-shadow-and-light-1.jpg,7487.jpg
7488,"Sound! Euphonium: Ready, Set, Monaka",Hibike! Euphonium: Kakedasu Monaka,3.913,1466,"Drama, Music, School Club, Based on a Novel",Unknown,DVD,1,True,24,2015,2015,Unknown,Kyoto Animation,"The 10 members of the concert band club who failed Taki's audition form ""Team Monaka"" to support the club members participating in the Kyoto Concert Band competition. Even as they support the performers, they continue to hone their playing, and make monaka-shaped good-luck charms to hand out to their club mates before the competition. Although they didn't play in the competition, they still had things they had to do. But on the day of the competition, the members on their way to the concert hall receive a shocking message! This is Team Monaka's hot summer story.",https://www.anime-planet.com/anime/sound-euphonium-ready-set-monaka,https://cdn.anime-planet.com/anime/primary/sound-euphonium-ready-set-monaka-1.jpg,7488.jpg
7489,Mahjong Hishouden: Naki no Ryuu,Weeping Dragon,3.236,19,"Drama, Seinen, Gambling, Mahjong, Psychological, Based on a Manga",Unknown,OVA,3,True,45,1988,1990,Unknown,"GAINAX, Magic Bus",No synopsis yet - check back soon!,https://www.anime-planet.com/anime/mahjong-hishouden-naki-no-ryuu,https://cdn.anime-planet.com/anime/primary/mahjong-hishouden-naki-no-ryuu-1.jpg,7489.jpg
7490,Ragnarok,Nihon Animator Mihonichi: Ragnarok,3.002,353,"Action, Mecha, Sci Fi, Japan Animator's Exhibition, No Dialogue, Shorts",Unknown,Web,1,True,9,2015,2015,Unknown,"Bridge, Khara","This is the story of the future a little bit ahead. The Japanese representative robot, demonstrated at the venue of The International Giant Robot Exhibition in Odaiba, goes out of control due to an unknown cause and destroys buildings around the venue. The police and Japan Self-Defence force cannot stop the robot, and the American and Russian robots are sent out to save the situation along with the request from Japanese government and the exhibition association office. However, because of the horrible power of the Japanese robot, a fight has begun between them. They fire missiles and shoot energy beam, which should not be loaded, and the area around the venue becomes a battle field. The UK, Chinese and German robots become victims of the circumstance and jump into the battle. The situation gets into a battle royal. Who will be a survivor?",https://www.anime-planet.com/anime/ragnarok,https://cdn.anime-planet.com/anime/primary/ragnarok-1.jpg,7490.jpg
7491,Rokka: Braves of the Six Flowers Picture Drama,Rokka no Yuusha Picture Drama,3.061,276,"Fantasy, Picture Drama, Based on a Light Novel",Unknown,DVD,3,True,10,2015,2015,Unknown,Passione,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/rokka-braves-of-the-six-flowers-picture-drama,https://cdn.anime-planet.com/anime/primary/rokka-braves-of-the-six-flowers-picture-drama-1.jpg,7491.jpg
7492,Danchigai: Juusan Goutou Sentou Ikitai!!,Unknown,2.668,881,"Comedy, Seinen, Slice of Life, Siblings, Based on a Manga",Unknown,DVD,1,True,2,2015,2015,Unknown,Creators in Pack,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/danchigai-juusan-goutou-sentou-ikitai,https://cdn.anime-planet.com/anime/primary/danchigai-juusan-goutou-sentou-ikitai-1.jpg,7492.jpg
7493,Tsuritama: Harikitte Contest,Unknown,2.747,98,"Comedy, Sci Fi, Aliens, Picture Drama",Unknown,DVD,1,True,18,2012,2012,Unknown,A-1 Pictures,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/tsuritama-harikitte-contest,https://cdn.anime-planet.com/anime/primary/tsuritama-harikitte-contest-1.jpg,7493.jpg
7495,Go! Princess Pretty Cure Movie: Go! Go!! Grand 3-Part Movie!!!,Unknown,3.463,153,"Action, Fantasy, Magical Girl, Family Friendly, Ghosts, Hand to Hand Combat, Henshin Heroes, Magic, Supernatural, CG Animation",Unknown,Movie,1,True,75,2015,2015,Unknown,Toei Animation,"Three separate parts: In part one, Cure Flora encounters some mischievous spirits when she wants to check out her new tiara in a mirror. In part two, the whole team participates in a princess contest in the Pumpkin Kingdom, but the organizing minister turns out to have evil plans for both the kingdom and the Cures. In part three, a girl named Refi calls the Cures to a town where it's always night to help her take it back from the evil Night Pumpkin.",https://www.anime-planet.com/anime/go-princess-pretty-cure-movie-go-go-grand-3-part-movie,https://cdn.anime-planet.com/anime/primary/go-princess-pretty-cure-movie-go-go-grand-3-part-movie-1.jpg,7495.jpg
7496,One-Punch Man: Road to Hero,Unknown,4.307,13778,"Action, Comedy, Sci Fi, Seinen, Neighbors, Superpowers, Based on a Manga",Unknown,OVA,1,True,24,2015,2015,Unknown,MADHOUSE,"In Saitama's early days, before he lost all his hair and came to acquire his iconic superhero suit, he lived in a shady apartment complex run by a cranky old woman. When he discovers the kindly old tailor who mends his clothes is being exploited by a loan shark, Saitama leaps into action - only to discover the culprits who have been terrorizing the town are his very own neighbors! Can Saitama resolve this situation peacefully, or are neighborly relations in his building about to take a violent nosedive?",https://www.anime-planet.com/anime/one-punch-man-road-to-hero,https://cdn.anime-planet.com/anime/primary/one-punch-man-road-to-hero-1.jpg,7496.jpg
750,Tokyo Revelation,Shin Megami Tensei: Tokyo Mokushiroku,2.617,554,"Action, Horror, Demons, Based on a Manga",Nudity,Movie,1,True,55,1995,1995,Unknown,J.C.Staff,"In the streets of Tokyo, demons run rampant, silently killing and possessing innocent citizens against their will. Meanwhile, in one local high school, the once ridiculed computer loving Akito Kobayashi has returned, armed with the knowledge to summon the greatest demon of them all, Ose, to destroy all of humankind. Along with Takehiko Kuki and Marika Kusaka, spiritual ninjas that have spanned centuries protecting the gods, one man must fight to stop the evil god from resurrecting, before it's too late...",https://www.anime-planet.com/anime/tokyo-revelation,https://cdn.anime-planet.com/anime/primary/tokyo-revelation-1.jpg,750.jpg
7500,Working!!! Lord of the Takanashi,Wagnaria!! 3: Lord of the Takanashi,4.349,3149,"Comedy, Romance, Seinen, Slice of Life, Androphobia, Coworkers, Restaurants, Work Life, Based on a 4-Koma Manga, Based on a Manga",Unknown,TV,1,True,50,2015,2015,Unknown,A-1 Pictures,"Inami blames herself for Takanashi's current mindset and decides to fix it. Takanashi's mother kidnaps him, and Inami must fight his sisters to save him.",https://www.anime-planet.com/anime/working-lord-of-the-takanashi,https://cdn.anime-planet.com/anime/primary/working-lord-of-the-takanashi-1.jpg,7500.jpg
7503,Robot on the Road,"Alt titles: Nihon Animator Mihonichi: Robot on the Road, Tabi no Robo Kara",3.636,715,"Comedy, Ecchi, Sci Fi, Countryside, Japan Animator's Exhibition, Non-Human Protagonists, Robots, Shorts",Nudity,Web,1,True,10,2015,2015,Unknown,Khara,The feeling some encounter and farewell from that journey.,https://www.anime-planet.com/anime/robot-on-the-road,https://cdn.anime-planet.com/anime/primary/robot-on-the-road-1.jpg,7503.jpg
7509,Haikyuu!! Quest Picture Drama,Unknown,2.897,593,"Fantasy, Shounen, Picture Drama, RPG, Short Episodes, Based on a Manga",Unknown,Other,3,True,4,2014,2014,Unknown,Production I.G,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/haikyuu-quest-picture-drama,https://cdn.anime-planet.com/anime/primary/haikyuu-quest-picture-drama-1.jpg,7509.jpg
7510,Tonkatsu DJ Agetarou,Unknown,3.158,348,"Comedy, Shounen, Food and Beverage, Music, Short Episodes, Based on a Manga",Unknown,TV,12,True,9,2016,2016,Spring 2016,Studio DEEN,"The 3rd generation owner of a pork cutlet store Agetarou Katsumata discovers a similarity between pork cutlet stores and DJs in clubs. Discovering the similarity of the completely different two, he aims to become the master of both a DJ and a pork cutlet store! The anime depicts pork cutlets, club culture, DJs and the urban life of Shibuya!",https://www.anime-planet.com/anime/tonkatsu-dj-agetarou,https://cdn.anime-planet.com/anime/primary/tonkatsu-dj-agetarou-1.jpg,7510.jpg
7514,Milpom,Unknown,1.503,67,"Comedy, Short Episodes, Stop Motion Animation, Original Work",Unknown,Web,6,True,5,2015,2017,Fall 2015,BN Pictures,"The story takes place in a certain ordinary town where it is natural for everyone to wear an animal costume head. It depicts the everyday life of the main character MILPOM and her friends who live there, filled with the essence of Kawaii and a little bit cynical girls.",https://www.anime-planet.com/anime/milpom,https://cdn.anime-planet.com/anime/primary/milpom-1.jpg,7514.jpg
7517,Lovely Muuuuuuuco!,Itoshi no Muco,2.698,306,"Comedy, Seinen, Slice of Life, Animal Protagonists, Countryside, Dogs, Iyashikei, Non-Human Protagonists, Pets, Short Episodes, Based on a Manga",Unknown,TV,25,True,12,2015,2016,Fall 2015,DLE,"The manga depicts the life of the pet dog Muco and his owner Komatsu, who lives in his glass-making workshop in the mountains.",https://www.anime-planet.com/anime/lovely-muuuuuuuco,https://cdn.anime-planet.com/anime/primary/lovely-muuuuuuuco-1.jpg,7517.jpg
7518,Valkyrie Drive: Mermaid Specials,Unknown,2.349,637,"Ecchi, Fantasy, GL, Yuri",Explicit Sex,DVD,6,True,2,2015,2016,Unknown,ARMS,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/valkyrie-drive-mermaid-specials,https://cdn.anime-planet.com/anime/primary/valkyrie-drive-mermaid-specials-1.jpg,7518.jpg
7519,Mini Vanguard 2,Unknown,2.539,33,"Comedy, Chibi, Parody, Short Episodes, Based on a Card Game, Flash Animation",Unknown,TV,26,True,3,2015,2016,Fall 2015,DLE,Second season of Mini Vanguard .,https://www.anime-planet.com/anime/mini-vanguard-2,https://cdn.anime-planet.com/anime/primary/mini-vanguard-2-1.jpg,7519.jpg
7522,Teekyuu 5 Specials,Unknown,2.614,144,"Comedy, Shounen, Board Games, Christmas, Gag, School Club, School Life, Based on a Manga",Unknown,DVD,2,True,2,2015,2015,Unknown,Millepensee,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/teekyuu-5-specials,https://cdn.anime-planet.com/anime/primary/teekyuu-5-specials-1.jpg,7522.jpg
7523,Sushi Police,Unknown,1.475,512,"Comedy, Food and Beverage, Police, Restaurants, Short Episodes, Work Life, CG Animation, Original Work",Unknown,Web,13,True,3,2016,2016,Winter 2016,Koo-Ki,"With the 2020 Tokyo Olympic Games around the corner, there's also a worldwide sushi boom. In order to deal with all the bastardized sushi out there, the Japanese Government's urgent response is to team up with other ruling powers around the world to establish the WFCO (World Food-culture Conservation Organization) to protect and promote authentic local cuisine. And so the World Food-Culture Conservation Organization (WFCO), deploys its 9th Division to oversee Japanese cuisine abroad. The 9th Division, a.k.a. Sushi Police, is notorious for their aggressive conduct and they hassle anyone serving unauthentic Japanese food in the U.S., Russia, France, China, etc. They will resort to any means necessary to eliminate bad sushi. Soon they are despised by restaurant proprietors around the world.",https://www.anime-planet.com/anime/sushi-police,https://cdn.anime-planet.com/anime/primary/sushi-police-1.jpg,7523.jpg
7525,Luger Code 1951,Unknown,3.181,762,"Action, Sci Fi, Shounen, Animal Transformation, Shorts, Supernatural, Werewolves, Based on a Manga","Animal Abuse, Mature Themes, Physical Abuse, Violence",Web,1,True,25,2016,2016,Fall 2016,Studio DEEN,"17-year-old linguistic genius and university professor Testa Lielbelle is introduced by his senior, Sergeant Rossa, to the Allied Cryptanalysis Department. There, he is tasked to break the enemy werewolves' code, which the werewolves are using to encrypt their radio transmissions. Testa is astounded, as the only sound the encrypted code produces is the howling of a wolf. His research yields no results, and he resolves to capture a live werewolf for better cryptanalysis. After exhausting all possible means, he finally finds a female werewolf, Yonaga.",https://www.anime-planet.com/anime/luger-code-1951,https://cdn.anime-planet.com/anime/primary/luger-code-1951-1.jpg,7525.jpg
7529,Gintama: Jump Festa 2015,Unknown,4.325,1220,"Comedy, Sci Fi, Shounen, Aliens, Gag, Parody, Samurai, Shorts, Based on a Manga",Unknown,Other,1,True,13,2015,2015,Unknown,BN Pictures,"The Gintama crew gets together to present a preview for the upcoming arc, the biggest ever in the anime's history, and also discuss the difficulties involved in producing one mid-season.",https://www.anime-planet.com/anime/gintama-jump-festa-2015,https://cdn.anime-planet.com/anime/primary/gintama-jump-festa-2015-1.jpg,7529.jpg
7533,Sword Art Online Movie: Ordinal Scale,Unknown,4.173,15910,"Action, MMORPG, Overpowered Main Characters, Person in a Strange World, PVE, Virtual Reality, Based on a Light Novel",Nudity,Movie,1,True,120,2017,2017,Unknown,A-1 Pictures,"In 2026, two years since the SAO incident, a new game called ""Oridinal Scale,"" an Augmented-Reality MMO, is becoming popular among the players. But strange things are happening in the game and Kirito and the gang are facing a new danger.",https://www.anime-planet.com/anime/sword-art-online-movie-ordinal-scale,https://cdn.anime-planet.com/anime/primary/sword-art-online-movie-ordinal-scale-1.jpg,7533.jpg
7536,King of Prism by Pretty Rhythm,Unknown,2.686,217,"Ice Skating, Idols, Music, Showbiz, Based on a Video Game",Unknown,Movie,1,True,60,2016,2016,Unknown,Tatsunoko Production,"The unit Over The Rainbow succeeds in its debut. Aiming to become like the boy band, more students enroll in Edel Rose. Hiro and the others begin practice for the Prism King Cup, an event that is held once every four years. However, a rival called ""Schwarz Rose"" appears... Who will become the Prism King, the one who can make girls' hearts throb the most!?",https://www.anime-planet.com/anime/king-of-prism-by-pretty-rhythm,https://cdn.anime-planet.com/anime/primary/king-of-prism-by-pretty-rhythm-1.jpg,7536.jpg
7538,Bottom Biting Bug 4,Oshiri Kajiri Mushi 4,1.502,34,"Comedy, Animal Protagonists, Anthropomorphic, Family Friendly, Insects, Non-Human Protagonists, Short Episodes",Unknown,TV,10,True,5,2015,2015,Fall 2015,Kinema Citrus,Fourth season of Bottom Biting Bug.,https://www.anime-planet.com/anime/bottom-biting-bug-4,https://cdn.anime-planet.com/anime/primary/bottom-biting-bug-4-1.jpg,7538.jpg
7539,Seraph of the End: The Beginning of the End,Owari no Seraph: The Beginning of the End,3.823,2742,"Action, Horror, Shounen, Demons, Pandemic, Post-apocalyptic, Recap, Supernatural, Vampires, Based on a Manga",Violence,TV,1,True,25,2015,2015,Unknown,WIT Studio,"A lifetime of tragedy - virus attack, capture by vampires, failed escape plan, and deaths of his family - pushes Yu to live for revenge. However, the tragedy continues as he finds out that the vampires have turned Mikaela into one of them.",https://www.anime-planet.com/anime/seraph-of-the-end-the-beginning-of-the-end,https://cdn.anime-planet.com/anime/primary/seraph-of-the-end-the-beginning-of-the-end-1.jpg,7539.jpg
754,Psychic Wars,Soujuu Senshi Psychic Wars,1.261,415,"Action, Demons, Doctors, Superpowers, Time Travel, Based on a Novel","Nudity, Sexual Content",OVA,1,True,50,1991,1991,Unknown,Toei Animation,"Ukyo Retsu is a skilled doctor who wants nothing more than to be happy with his girlfriend and save lives. Yet after saving an elderly patient, Ukyo finds himself in a delicate situation -- he's been given psychic supernatural powers for use in destroying the King of Darkness and an evil demon army itself! Now, after being thrown 5,000 years in the past during the time when the legendary demon army once prospered, Ukyo must use his newfound abilities to stop the invaders from annihilating mankind's ancestors before the evil consumes not only the ancient tribes, but himself as well!",https://www.anime-planet.com/anime/psychic-wars,https://cdn.anime-planet.com/anime/primary/psychic-wars-1.jpg,754.jpg
7540,Cassette Girl,Nihon Animator Mihonichi: Cassette Girl,3.541,494,"Action, Ecchi, Mecha, Sci Fi, Japan Animator's Exhibition, Shorts, CG Animation",Unknown,Web,1,True,9,2015,2015,Unknown,Khara,"20XX year, the world was wrapped in deep snow. In the world, the people of dim cold winter had been managing all [THE MEDIA].",https://www.anime-planet.com/anime/cassette-girl,https://cdn.anime-planet.com/anime/primary/cassette-girl-1.jpg,7540.jpg
7543,DD Fist of the North Star II,DD Hokuto no Ken 2: Ichigo Aji+,2.398,92,"Comedy, Seinen, Shounen, Chibi, Parody, Based on a Manga",Unknown,TV,12,True,20,2015,2015,Fall 2015,Ajia-do,"In the 21st century, the characters of Fist of the North Star are living in peaceful Japan. In particular, Kenshiro is a convenience store worker, Raoh works at a factory, and wracked by illness, Toki is looking for work. The legend of the Fighting NEET (Not in Education, Employment, or Training) North Star begins in the modern day.",https://www.anime-planet.com/anime/dd-fist-of-the-north-star-ii,https://cdn.anime-planet.com/anime/primary/dd-fist-of-the-north-star-ii-1.jpg,7543.jpg
7546,Mahou Shoujo Nante Mouiidesukara.,Unknown,2.339,833,"Comedy, Fantasy, Magical Girl, Shounen, Henshin Heroes, Magic, Short Episodes, Based on a Manga",Unknown,TV,12,True,4,2016,2016,Winter 2016,Pine Jam,"Yuzuka Hanami is an average girl, with a few friends until one day she finds a strange creature named Miton digging through the garbage. Miton suspiciously tells Yuzuka that she has the makings of a magical girl. However, much to her dismay, when she transforms, Yuzuka is wearing a bathing suit.",https://www.anime-planet.com/anime/mahou-shoujo-nante-mouiidesukara,https://cdn.anime-planet.com/anime/primary/mahou-shoujo-nante-mouiidesukara-1.jpg,7546.jpg
7547,Kyoufu! Zombie Neko,Kyoufu! Zombie Cat,2.554,18,"Comedy, Animal Protagonists, Cats, Family Friendly, Non-Human Protagonists, Short Episodes, Supernatural, Zombies, Original Work",Unknown,TV,52,True,5,2015,2016,Fall 2015,Kachidoki Studio,"A cat is suddenly resurrected from the grave, and begins to wander around town. Despite being a zombie, the cat is able to get all the townsfolk to fall in love with it.",https://www.anime-planet.com/anime/kyoufu-zombie-neko,https://cdn.anime-planet.com/anime/primary/kyoufu-zombie-neko-1.jpg,7547.jpg
7549,Black Butler: Book of the Atlantic,Kuroshitsuji Movie: Book of the Atlantic,4.453,6722,"Shounen, 19th Century, Butlers, Demons, Europe, Master-Servant Relationship, Non-Human Protagonists, Supernatural, Zombies, Based on a Manga",Violence,Movie,1,True,100,2017,2017,Unknown,A-1 Pictures,"Ciel Phantomhive and his demonic butler, Sebastian, are back! And this next case has Ciel and Sebastian treading some rough waters. Aboard the luxury liner Campania, the two investigate an illegal human experiment that involves resurrecting the dead. But the closer they get to the truth, the closer they are to their own deaths! Will this be their final case or will one hell of a butler keep them afloat?",https://www.anime-planet.com/anime/black-butler-book-of-the-atlantic,https://cdn.anime-planet.com/anime/primary/black-butler-book-of-the-atlantic-1.jpg,7549.jpg
7551,Lovely Movie: Lovely Muuuuuuuco!,Lovely Movie: Itoshi no Muco,3.63,51,"Comedy, Seinen, Slice of Life, Animal Protagonists, Countryside, Dogs, Iyashikei, Non-Human Protagonists, Pets, Short Episodes, Based on a Manga",Unknown,TV,20,True,2,2013,2013,Summer 2013,Doga Kobo,"The manga depicts the life of the pet dog Muco and his owner Komatsu, who lives in his glass-making workshop in the mountains.",https://www.anime-planet.com/anime/lovely-movie-lovely-muuuuuuuco,https://cdn.anime-planet.com/anime/primary/lovely-movie-lovely-muuuuuuuco-1.jpg,7551.jpg
7552,Lovely Movie: Lovely Muuuuuuuco! 2,Lovely Movie: Itoshi no Muco 2,3.338,37,"Comedy, Seinen, Slice of Life, Animal Protagonists, Countryside, Dogs, Iyashikei, Non-Human Protagonists, Pets, Short Episodes, Based on a Manga",Unknown,TV,22,True,2,2014,2014,Spring 2014,Doga Kobo,Second season of Lovely Movie: Lovely Muuuuuuuco!,https://www.anime-planet.com/anime/lovely-movie-lovely-muuuuuuuco-2,https://cdn.anime-planet.com/anime/primary/lovely-movie-lovely-muuuuuuuco-2-1.jpg,7552.jpg
7553,Lovely Movie: Lovely Muuuuuuuco! Specials,Lovely Movie: Itoshi no Muco Specials,2.939,26,"Comedy, Seinen, Slice of Life, Animal Protagonists, Countryside, Dogs, Non-Human Protagonists, Pets, Based on a Manga",Unknown,DVD,3,True,2,2014,2014,Unknown,Doga Kobo,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/lovely-movie-lovely-muuuuuuuco-specials,https://cdn.anime-planet.com/anime/primary/lovely-movie-lovely-muuuuuuuco-specials-1.jpg,7553.jpg
7554,Shomin Sample Specials,"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Rachirareta Ken Specials",3.018,537,"Comedy, All-Girls School, Boarding School, Based on a Light Novel",Unknown,DVD,6,True,3,2016,2016,Unknown,SILVER LINK,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/shomin-sample-specials,https://cdn.anime-planet.com/anime/primary/shomin-sample-specials-1.jpg,7554.jpg
756,Run Melos!,Hashire! Melos,3.751,196,"Adventure, Drama, Europe, Historical, Italy, Melancholy, Based on a Novel",Unknown,Movie,1,True,110,1992,1992,Unknown,Visual 80,"In the year 360 BC, when Melos left Syracuse, all he was after was a ceremonial sword for his sister's wedding. Once there, however, he received much more than he bargained for: a charge of treason against the king, and an execution date in 3 days. Wanting only to return to the village to see the wedding, the aloof Melos thus accepted a deal: his friend Celine would take his place and be executed if Melos did not return in time. Now, with only 3 days and countless obstacles in his way, he must run with all his might to return and save the life of his noble friend before he is executed...",https://www.anime-planet.com/anime/run-melos,https://cdn.anime-planet.com/anime/primary/run-melos-1.jpg,756.jpg
7565,"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",Unknown,3.466,20,"Drama, Historical, War, World War 2",Unknown,TV,1,True,74,2015,2015,Unknown,EMT Squared,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/ano-hi-bokura-wa-senjou-de-shounenhei-no-kokuhaku,https://cdn.anime-planet.com/anime/primary/ano-hi-bokura-wa-senjou-de-shounenhei-no-kokuhaku-1.jpg,7565.jpg
7566,Nintama Rantarou: Dokutake Onsen no Dan,Unknown,3.86,24,"Action, Adventure, Comedy, Shounen, Family Friendly, Ninja, Based on a Manga",Unknown,TV,1,True,48,2007,2007,Unknown,Ajia-do,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/nintama-rantarou-dokutake-onsen-no-dan,https://cdn.anime-planet.com/anime/primary/nintama-rantarou-dokutake-onsen-no-dan-1.jpg,7566.jpg
7568,"Korekarasaki, Nando Anata to.",Unknown,2.325,89,"Slice of Life, Photography",Unknown,Music,1,True,5,2015,2015,Unknown,MAPPA,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/korekarasaki-nando-anata-to,https://cdn.anime-planet.com/anime/primary/korekarasaki-nando-anata-to-1.jpg,7568.jpg
7569,Irodorimidori: Change Our Mirai!,Unknown,2.359,167,"Idols, Music",Unknown,Music,1,True,2,2015,2015,Unknown,TRIGGER,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/irodorimidori-change-our-mirai,https://cdn.anime-planet.com/anime/primary/irodorimidori-change-our-mirai-1.jpg,7569.jpg
757,Final Approach,Unknown,3.164,4309,"Comedy, Romance, Short Episodes, Based on a Visual Novel",Unknown,TV,13,True,12,2004,2004,Fall 2004,Zexcs,"In present-day Japan, a rising decline in the birth rate has prompted the government to intervene, thus forming the R.T.P. committee whose goal is to promote arranged marriages. Due to the sensitive nature of the issue, however, a test run was deemed mandatory, and young Ryo Mizuhara (chosen by the world's best supercomputer) was selected as the test subject, much to his own dismay. With the megalomaniac Shizuka Masuda appointed as his fiancee and secret agents in his face at every turn, can Ryo manage to save his sanity, let alone his bachelor lifestyle of the past?",https://www.anime-planet.com/anime/final-approach,https://cdn.anime-planet.com/anime/primary/final-approach-1.jpg,757.jpg
7571,Girls Beyond the Wasteland OVA,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,2.694,362,"Comedy, Drama, Ecchi, School Life, Video Game Industry, Based on a Visual Novel",Unknown,OVA,1,True,24,2016,2016,Unknown,Project No.9,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/girls-beyond-the-wasteland-ova,https://cdn.anime-planet.com/anime/primary/girls-beyond-the-wasteland-ova-1.jpg,7571.jpg
7573,Gatchaman The Movie,Kagaku Ninja-tai Gatchaman The Movie,2.461,59,"Action, Sci Fi, Original Work",Unknown,Movie,1,True,110,1978,1978,Unknown,Tatsunoko Production,"The Earth is in peril and Mankind seems doomed! Led by the sinister mutant Berg Katse, the international terrorist organization known as GALACTOR has launched its armies of henchmen and giant weapons of mass destruction against the entire planet. But the forces of evil are about to meet their match! Utilizing incredible fighting techniques, and with the mighty ship God Phoenix at their command, the Science Ninja Team stands ready to take the battle back to the bad guys and their evil alien overlords! Join Ken the Eagle, Joe the Condor, Jun the Swan, Jinpei the Swallow, and Ryu the Owl, as these five costumed commandos join with their commander, Dr. Nambu, to save our world the old fashioned way: one flying kick at a time!",https://www.anime-planet.com/anime/gatchaman-the-movie,https://cdn.anime-planet.com/anime/primary/gatchaman-the-movie-1.jpg,7573.jpg
7584,Mobile Suit Gundam: Thunderbolt,Kidou Senshi Gundam: Thunderbolt,4.115,1331,"Action, Mecha, Sci Fi, Seinen, Military, Psychological, Real Robot, War, Based on a Manga","Drug Use, Mature Themes, Violence",Web,4,True,18,2015,2016,Fall 2015,Sunrise,"During the One Year War of U.C. 0079, the Earth Federation and Principality of Zeon engage in a fierce battle at the ""Thunderbolt Sector"", a shoal zone in the former Colony Side 4 ""Moore"". After successfully infiltrating Zeon's sniper field, ace Federation pilot and jazz enthusiast Io Fleming is given control of the latest Gundam prototype.",https://www.anime-planet.com/anime/mobile-suit-gundam-thunderbolt,https://cdn.anime-planet.com/anime/primary/mobile-suit-gundam-thunderbolt-1.jpg,7584.jpg
7586,My Wife Is the Student Council President! OVA,Okusama ga Seito Kaichou! OVA,3.295,1398,"Comedy, Ecchi, Romance, Shounen, School Life, Shorts, Student Council, Sudden Girlfriend Appearance, Based on a Manga","Nudity, Sexual Content",OVA,1,True,10,2016,2016,Unknown,Seven,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/my-wife-is-the-student-council-president-ova,https://cdn.anime-planet.com/anime/primary/my-wife-is-the-student-council-president-ova-1.jpg,7586.jpg
